,id,gender,age,topic,sign,grupo_edad,Freq,cluster,embd_x_coord,embd_y_coord,embd_z_coord
16097,1740254,female,25,indUnk,Libra,B,46,0,184.15242263330234,36.74411596157161,0.1547954801550608
16098,3396453,female,24,Education,Leo,B,23,0,229.24318117545153,45.11980680784903,0.10181891391076515
16099,3894908,male,17,Student,Sagittarius,A,8,1,-107.47731291261778,-149.59852672595787,-215.83383067345315
16100,4231901,female,44,Publishing,Libra,C,2,2,-196.18625789674587,321.8266798828161,0.23342798688742958
16101,3569857,male,24,Non-Profit,Libra,B,3,0,201.1197003938163,40.76772210263528,0.11948471452921222
16102,3783147,female,13,Student,Capricorn,A,8,1,-107.47731291261688,-149.59852672595687,-215.83383067345204
16103,3538779,male,17,Student,Cancer,A,8,1,-107.47731291261762,-149.59852672595812,-215.83383067345258
16104,1820166,female,15,Student,Scorpio,A,9,1,-107.4773129126176,-149.59852672595784,-215.83383067345267
16105,1011289,female,25,indUnk,Libra,B,270,0,184.1524226333022,36.74411596157128,0.15479548015862624
16106,3725614,male,16,indUnk,Leo,A,10,3,-265.8552827739286,-370.49886340255387,815.6805790040947
16107,3319046,female,25,indUnk,Aquarius,B,8,0,184.15242263330015,36.744115961569726,0.15479548015470232
16108,3527113,male,26,Banking,Gemini,B,19,0,190.62040887195693,38.136238411453085,0.1176680804147131
16109,3845224,male,36,indUnk,Scorpio,C,21,2,-316.5746897550529,496.37414627712525,0.36482608644042513
16110,4060406,male,25,Religion,Gemini,B,3,0,188.72731148851642,38.11968117972122,0.11540639345297839
16111,4311131,female,26,indUnk,Cancer,B,2,0,184.15242263330381,36.7441159615701,0.15479548015538455
16112,2021701,male,17,Engineering,Libra,A,127,1,-105.50532267280555,-147.80332849138046,-10.604563309452288
16113,3388569,male,23,indUnk,Pisces,B,8,0,184.15242263330367,36.7441159615694,0.15479548015593217
16114,4219830,female,35,indUnk,Cancer,C,6,2,-316.57468975505276,496.3741462771237,0.3648260864415658
16115,3517357,female,15,Student,Virgo,A,1,1,-107.47731291261769,-149.59852672595787,-215.83383067345284
16116,2053506,female,36,Education,Virgo,C,23,2,-219.92504999156168,344.00098328267217,0.22391489792035213
16117,3387580,female,33,indUnk,Virgo,C,140,2,-316.5746897550524,496.3741462771222,0.36482608644037645
16118,3729908,male,15,Student,Libra,A,4,1,-107.4773129126173,-149.59852672595832,-215.83383067345153
16119,4240046,female,41,indUnk,Aries,C,3,2,-316.57468975505356,496.3741462771254,0.3648260864383729
16120,4154031,male,17,Student,Aquarius,A,2,1,-107.47731291261725,-149.5985267259577,-215.83383067345292
16121,3727794,female,35,Technology,Scorpio,C,44,2,-226.94033545865,355.30884832785205,0.23580691637138193
16122,3698036,female,15,Education,Libra,A,6,1,-118.48030463005696,-161.67975913494044,-9.431877548149373
16123,3354776,female,16,Student,Sagittarius,A,10,1,-107.47731291261732,-149.59852672595753,-215.83383067345196
16124,4236957,female,26,Education,Virgo,B,9,0,229.24318117545138,45.1198068078486,0.10181891391156092
16125,3869854,male,33,Marketing,Sagittarius,C,51,2,-192.21185975121637,321.5076533347343,0.23395685202251076
16126,1549532,female,24,Biotech,Scorpio,B,39,0,185.42852672121722,36.91342401805855,0.11438338530313222
16127,2985997,male,16,Student,Gemini,A,3,1,-107.36417726273639,-149.44104991752678,-215.8319009919092
16128,1102011,male,15,Student,Sagittarius,A,46,1,-107.47731291261796,-149.59852672595827,-215.83383067345264
16129,4182592,female,24,BusinessServices,Virgo,B,19,0,192.04216527910805,38.60757238257184,0.11820173687006194
16130,3875294,female,26,Education,Capricorn,B,18,0,229.24318117545118,45.11980680784899,0.10181891391127995
16131,3586742,female,26,indUnk,Virgo,B,20,0,184.15242263330288,36.7441159615705,0.15479548015566946
16132,3170057,female,26,Communications-Media,Gemini,B,54,0,214.39570052527506,42.59051048256927,0.12469337443600284
16133,3504188,female,14,Arts,Aquarius,A,9,1,-114.0273189889779,-156.37301380305166,-10.337731658263202
16134,515680,male,23,indUnk,Virgo,B,95,0,184.15242263330325,36.74411596157065,0.15479548015526165
16135,4020113,female,14,Student,Leo,A,3,1,-107.47731291261707,-149.59852672595744,-215.83383067345287
16136,4278085,female,27,indUnk,Pisces,B,18,0,184.15242263330387,36.74411596157004,0.1547954801571672
16137,420079,male,24,Student,Libra,B,72,0,263.8599785510274,52.51819767686286,0.16678028768453074
16138,2602604,female,15,indUnk,Leo,A,200,3,-265.74214701314685,-370.34138635813554,815.6823505135831
16139,3418546,male,16,Student,Aquarius,A,11,1,-107.3641772627375,-149.44104991752698,-215.83190099190728
16140,4187192,male,40,BusinessServices,Aquarius,C,16,2,-192.97408891609115,319.47593618270434,0.2313503819966812
16141,3733911,female,15,indUnk,Aquarius,A,12,3,-265.74214701314776,-370.3413863581345,815.6823505135839
16142,3690149,male,25,Marketing,Leo,B,15,0,194.07239681866744,38.81619843134091,0.11888480306266655
16143,3330196,male,23,Marketing,Virgo,B,8,0,194.07239681866636,38.8161984313411,0.11888480306213321
16144,796779,male,25,indUnk,Leo,B,57,0,184.15242263330168,36.74411596157164,0.1547954801557974
16145,4091880,male,42,Transportation,Gemini,C,7,2,-198.99033853063565,318.8766851623892,0.22926022410787966
16146,3219232,female,24,Technology,Gemini,B,22,0,239.2601267048866,47.34937794035981,0.116686089415754
16147,3763383,female,27,Student,Sagittarius,B,2,0,263.8599785510262,52.518197676862215,0.16678028768364095
16148,2990004,male,27,indUnk,Aries,B,58,0,184.1524226333016,36.74411596157068,0.15479548015611924
16149,1965814,female,14,Student,Scorpio,A,18,1,-107.36417726273676,-149.44104991752627,-215.8319009919082
16150,3585663,male,15,Student,Sagittarius,A,4,1,-107.36417726273645,-149.44104991752738,-215.83190099190793
16151,3289321,female,16,Student,Sagittarius,A,18,1,-107.36417726273585,-149.44104991752707,-215.83190099190764
16152,3404249,male,17,indUnk,Capricorn,A,2,3,-265.7421470131457,-370.3413863581345,815.6823505135804
16153,3531276,female,15,Education,Leo,A,4,1,-118.36717243412411,-161.522289902499,-9.429941231397729
16154,3289588,male,17,Architecture,Leo,A,9,1,-106.66199598967161,-148.10709958654172,-10.472817883156539
16155,919128,male,26,Law,Capricorn,B,674,0,194.78932782545567,39.34279354967661,0.11976299553305725
16156,3894889,female,16,Student,Gemini,A,9,1,-107.36417726273656,-149.4410499175271,-215.83190099190665
16157,3625553,male,27,Internet,Libra,B,29,0,205.41459965572548,40.85035039510558,0.12301988022362495
16158,3333298,male,24,indUnk,Taurus,B,300,0,184.15242263330163,36.74411596157114,0.1547954801559416
16159,4148666,female,25,Education,Gemini,B,6,0,229.2431811754519,45.119806807848896,0.10181891391004466
16160,3689753,male,16,Student,Leo,A,23,1,-107.4773129126177,-149.59852672595795,-215.83383067345292
16161,3550876,male,14,Student,Scorpio,A,5,1,-107.47731291261742,-149.59852672595787,-215.83383067345352
16162,3886637,female,23,indUnk,Cancer,B,3,0,184.15242263330342,36.7441159615726,0.15479548015460956
16163,4156329,female,42,Arts,Aquarius,C,4,2,-181.68290043959374,343.8535550995161,0.22976777382111385
16164,3820930,female,23,indUnk,Libra,B,25,0,184.15242263330308,36.744115961569214,0.1547954801558154
16165,3827759,female,15,indUnk,Aquarius,A,9,3,-265.7421470131474,-370.34138635813576,815.6823505135827
16166,3748442,female,23,Student,Scorpio,B,20,0,263.8599785510265,52.51819767686273,0.16678028768437902
16167,3669681,male,16,Student,Gemini,A,24,1,-107.36417726273558,-149.4410499175264,-215.83190099190753
16168,4075125,male,25,indUnk,Taurus,B,13,0,184.15242263330288,36.74411596156852,0.15479548015346603
16169,4024562,male,13,indUnk,Libra,A,2,3,-265.7421470131467,-370.34138635813474,815.6823505135818
16170,3366748,female,26,indUnk,Cancer,B,7,0,184.1524226333035,36.74411596156955,0.15479548015610214
16171,3523914,male,25,Engineering,Taurus,B,2,0,205.75405330880267,41.32065968900937,0.12376059312537267
16172,3972153,female,17,Student,Gemini,A,4,1,-107.36417726273571,-149.44104991752724,-215.83190099190702
16173,3617762,male,48,Telecommunications,Sagittarius,C,4,2,-195.58565657488856,318.97813874726126,0.2302965937720682
16174,3830364,male,16,Student,Taurus,A,3,1,-107.36417726273524,-149.44104991752766,-215.8319009919069
16175,3569137,male,14,Student,Scorpio,A,4,1,-107.36417726273599,-149.44104991752755,-215.83190099190708
16176,3842783,female,15,Student,Pisces,A,36,1,-107.36417726273538,-149.44104991752633,-215.83190099190543
16177,1261450,male,27,Internet,Aquarius,B,21,0,205.41459965572486,40.85035039510593,0.12301988022308016
16178,3487969,female,26,indUnk,Aries,B,1,0,184.15242263330165,36.744115961570266,0.15479548015628378
16179,1637100,female,16,Student,Scorpio,A,302,1,-107.36417726273561,-149.4410499175271,-215.8319009919057
16180,3614765,male,17,Student,Libra,A,15,1,-107.36417726273518,-149.4410499175271,-215.83190099190654
16181,4007094,male,17,indUnk,Gemini,A,31,3,-265.7421470131469,-370.3413863581356,815.6823505135792
16182,3740161,male,25,Science,Aries,B,53,0,195.08789991083856,39.19639592513202,0.11856821395846096
16183,3996815,male,15,Non-Profit,Virgo,A,16,1,-111.03059371791473,-152.07710249688452,-9.924125322506736
16184,3988543,female,25,Internet,Cancer,B,5,0,205.4145996557259,40.850350395105956,0.12301988022285007
16185,498684,male,23,Student,Capricorn,B,69,0,263.85997855102596,52.51819767686354,0.16678028768485964
16186,2224838,male,16,Student,Leo,A,145,1,-107.36417726273692,-149.44104991752553,-215.83190099190793
16187,4145578,male,15,indUnk,Libra,A,6,3,-265.742147013147,-370.3413863581349,815.6823505135848
16188,3987552,male,17,indUnk,Capricorn,A,8,3,-265.7421470131472,-370.3413863581353,815.6823505135837
16189,3126397,male,24,Technology,Taurus,B,58,0,239.26012670488748,47.3493779403606,0.11668608941577784
16190,4169876,female,14,indUnk,Capricorn,A,3,3,-265.74214701314656,-370.34138635813366,815.6823505135817
16191,3721722,female,15,Student,Capricorn,A,3,1,-107.36417726273609,-149.44104991752602,-215.83190099190725
16192,4262651,female,17,Student,Pisces,A,6,1,-107.364177262735,-149.4410499175279,-215.83190099190534
16193,3637367,male,16,Student,Aries,A,3,1,-107.36417726273673,-149.44104991752658,-215.83190099190898
16194,3681697,female,14,Student,Virgo,A,31,1,-107.36417726273598,-149.4410499175266,-215.83190099190827
16195,4101175,female,35,indUnk,Virgo,C,13,2,-316.57468975505196,496.37414627712354,0.36482608643964826
16196,2982729,female,23,Accounting,Taurus,B,35,0,189.5199408772987,38.126855834402214,0.12079521769937067
16197,3381833,female,24,indUnk,Sagittarius,B,21,0,184.15242263330262,36.744115961570394,0.15479548015410866
16198,4129032,female,46,Advertising,Capricorn,C,7,2,-191.86307263313725,318.6311251449567,0.23252088211537073
16199,3574262,female,17,indUnk,Libra,A,12,3,-265.7421470131458,-370.3413863581345,815.6823505135796
16200,1917618,male,23,indUnk,Virgo,B,18,0,184.15242263330185,36.744115961569904,0.1547954801545993
16201,1885343,male,43,Engineering,Cancer,C,72,2,-179.51996164582042,322.7027422565281,0.23933773080658208
16202,3335423,female,33,HumanResources,Sagittarius,C,58,2,-196.25015634225312,316.2633044679914,0.22735817589003618
16203,3439784,female,13,Student,Virgo,A,49,1,-107.36417726273571,-149.44104991752707,-215.8319009919072
16204,3785074,male,17,indUnk,Cancer,A,8,3,-265.7421470131473,-370.34138635813497,815.6823505135835
16205,2342966,female,16,Student,Libra,A,49,1,-107.36417726273582,-149.44104991752647,-215.83190099190827
16206,3859699,female,23,Internet,Cancer,B,16,0,205.41459965572614,40.8503503951052,0.12301988022373457
16207,3018199,male,25,Military,Taurus,B,26,0,189.1658667104748,37.64461517381365,0.11550943334768703
16208,3086427,male,16,Student,Taurus,A,9,1,-107.3641772627354,-149.44104991752678,-215.83190099190645
16209,3338865,male,26,Non-Profit,Aries,B,48,0,201.119700393816,40.76772210263442,0.1194847145289921
16210,3131115,female,15,Student,Pisces,A,96,1,-107.36417726273605,-149.44104991752747,-215.83190099190662
16211,3464652,male,17,indUnk,Pisces,A,32,3,-265.74214701314736,-370.34138635813565,815.6823505135824
16212,209103,female,24,indUnk,Aries,B,10,0,184.1524226333006,36.74411596157116,0.15479548015504976
16213,3515542,male,16,indUnk,Pisces,A,26,3,-265.74214701314634,-370.34138635813383,815.6823505135828
16214,4071439,male,26,Technology,Aquarius,B,16,0,239.26012670488734,47.349377940358835,0.11668608941592781
16215,3991360,male,24,Engineering,Libra,B,27,0,205.75405330880295,41.320659689009375,0.12376059312549365
16216,3656563,female,14,Student,Libra,A,12,1,-107.3641772627349,-149.4410499175268,-215.8319009919054
16217,2695199,female,39,indUnk,Scorpio,C,13,2,-316.57468975505304,496.3741462771237,0.3648260864387998
16218,3844281,female,24,indUnk,Pisces,B,25,0,184.1524226333028,36.74411596157049,0.15479548015373634
16219,3402410,male,23,Student,Gemini,B,15,0,263.85997855102613,52.51819767686338,0.1667802876836747
16220,1636651,female,39,indUnk,Capricorn,C,355,2,-316.5746897550529,496.37414627712405,0.36482608643921216
16221,4275359,male,14,indUnk,Aries,A,5,3,-265.74214701314634,-370.3413863581347,815.6823505135814
16222,3500467,female,41,indUnk,Aquarius,C,26,2,-316.5746897550516,496.37414627712445,0.36482608643988074
16223,4200690,male,25,Chemicals,Libra,B,2,0,185.6591474016241,36.961875861214025,0.11590215814348444
16224,4180531,male,23,indUnk,Taurus,B,10,0,184.15242263330123,36.744115961570465,0.15479548015461847
16225,3974838,female,13,Student,Virgo,A,4,1,-107.36417726273633,-149.4410499175273,-215.8319009919077
16226,3334854,female,39,indUnk,Libra,C,8,2,-316.57468975505174,496.37414627712417,0.36482608643996794
16227,3961898,male,23,Technology,Capricorn,B,5,0,239.26012670488637,47.349377940360974,0.11668608941694514
16228,4219169,female,14,Student,Capricorn,A,4,1,-107.3641772627358,-149.44104991752667,-215.8319009919063
16229,3598234,male,26,indUnk,Leo,B,43,0,184.15242263330296,36.744115961569186,0.15479548015573294
16230,3338197,female,24,indUnk,Virgo,B,18,0,184.152422633303,36.744115961572135,0.15479548015439912
16231,3189607,female,40,indUnk,Cancer,C,6,2,-316.57468975505356,496.37414627712235,0.3648260864394288
16232,3724910,male,17,Student,Virgo,A,2,1,-107.36417726273748,-149.44104991752624,-215.83190099190983
16233,3491774,male,36,indUnk,Gemini,C,53,2,-316.57468975505276,496.3741462771249,0.36482608644053494
16234,3332079,female,16,indUnk,Cancer,A,3,3,-265.742147013148,-370.34138635813525,815.6823505135839
16235,944569,female,14,Student,Leo,A,1250,1,-107.36417726273577,-149.441049917527,-215.83190099190656
16236,1677188,female,27,indUnk,Cancer,B,19,0,184.15242263330276,36.74411596157043,0.15479548015366706
16237,4232835,female,16,Fashion,Taurus,A,12,1,-108.98383279913699,-150.96966620600696,-10.702598380459783
16238,3555729,female,17,Student,Pisces,A,15,1,-107.36417726273552,-149.4410499175269,-215.83190099190648
16239,3974755,male,16,indUnk,Scorpio,A,8,3,-265.742147013146,-370.3413863581354,815.6823505135817
16240,1028027,female,16,indUnk,Libra,A,60,3,-265.74214701314713,-370.3413863581357,815.6823505135837
16241,1188176,female,35,Education,Leo,C,139,2,-219.92504999156023,344.0009832826732,0.22391489792083388
16242,4096925,female,14,Student,Gemini,A,5,1,-107.36417726273638,-149.44104991752633,-215.8319009919078
16243,3532353,male,16,indUnk,Pisces,A,128,3,-265.7421470131465,-370.3413863581358,815.6823505135824
16244,3469195,female,27,indUnk,Pisces,B,7,0,184.15242263330282,36.74411596157002,0.15479548015502304
16245,3361005,female,26,Marketing,Taurus,B,1,0,194.07239681866434,38.816198431341206,0.1188848030622019
16246,3559653,female,25,Student,Gemini,B,58,0,263.85997855102636,52.518197676863245,0.16678028768445063
16247,3352392,female,27,Education,Virgo,B,101,0,229.24318117545073,45.11980680784852,0.10181891391146704
16248,3500472,male,15,Student,Scorpio,A,52,1,-107.36417726273572,-149.4410499175268,-215.83190099190662
16249,1438488,female,26,indUnk,Leo,B,7,0,184.15242263330248,36.7441159615695,0.15479548015734126
16250,3894164,male,26,Education,Virgo,B,21,0,229.24318117545153,45.119806807848924,0.10181891391174402
16251,3009982,female,15,Student,Pisces,A,36,1,-107.3641772627368,-149.44104991752735,-215.83190099190656
16252,4022853,male,17,Student,Leo,A,10,1,-107.3641772627358,-149.44104991752602,-215.83190099190708
16253,2839715,female,23,indUnk,Scorpio,B,19,0,184.15242263330177,36.74411596156893,0.15479548015566608
16254,3913374,male,37,indUnk,Aries,C,4,2,-316.5746897550529,496.37414627712326,0.36482608644045833
16255,4230153,female,17,indUnk,Capricorn,A,13,3,-265.74214701314725,-370.3413863581365,815.6823505135822
16256,3562900,male,33,indUnk,Leo,C,13,2,-316.5746897550527,496.37414627712417,0.3648260864409604
16257,4048916,female,15,Student,Aries,A,22,1,-107.36417726273696,-149.44104991752727,-215.83190099190773
16258,1078410,male,16,indUnk,Cancer,A,1708,3,-265.7421470131477,-370.34138635813315,815.682350513586
16259,3474406,female,15,Student,Leo,A,7,1,-107.36417726273542,-149.441049917527,-215.83190099190656
16260,4111117,male,17,Student,Leo,A,15,1,-107.36417726273683,-149.4410499175273,-215.8319009919076
16261,3486663,female,13,Student,Taurus,A,16,1,-107.3641772627359,-149.44104991752735,-215.83190099190665
16262,3472590,female,25,indUnk,Scorpio,B,7,0,184.152422633302,36.744115961569484,0.1547954801552811
16263,3554010,female,14,Student,Aquarius,A,1,1,-107.36417726273748,-149.44104991752735,-215.83190099190912
16264,3531926,female,15,Student,Gemini,A,68,1,-107.3641772627355,-149.4410499175256,-215.8319009919063
16265,2327728,female,24,Education,Scorpio,B,59,0,229.2431811754515,45.119806807848704,0.101818913910543
16266,445263,female,33,Student,Capricorn,C,45,2,-204.40957954747054,320.3855247277001,0.22838610561807846
16267,3492176,male,17,indUnk,Libra,A,68,3,-265.7421470131483,-370.3413863581368,815.6823505135832
16268,3733049,male,17,Student,Sagittarius,A,7,1,-107.36417726273605,-149.44104991752582,-215.8319009919077
16269,3510101,female,15,Education,Sagittarius,A,29,1,-118.36717243412394,-161.52228990249904,-9.42994123139805
16270,3998125,male,23,indUnk,Aries,B,15,0,184.15242263330325,36.74411596157033,0.15479548015622854
16271,4253395,male,17,indUnk,Capricorn,A,2,3,-265.742147013147,-370.3413863581352,815.6823505135832
16272,3710627,male,24,Consulting,Aries,B,1,0,193.00418026583765,38.7986621169908,0.1187424018692114
16273,3313594,male,15,indUnk,Gemini,A,4,3,-265.742147013147,-370.34138635813616,815.6823505135851
16274,3308548,male,26,Telecommunications,Virgo,B,44,0,189.43977408622456,38.085748160831315,0.1166069607940181
16275,3568608,male,41,Consulting,Aquarius,C,6,2,-206.56550682289796,323.79667201222907,0.23063557016987174
16276,4066146,female,23,indUnk,Aries,B,14,0,184.1524226333017,36.74411596157022,0.15479548015579483
16277,4199864,female,14,indUnk,Gemini,A,3,3,-265.74214701314685,-370.3413863581344,815.6823505135811
16278,230836,male,25,Engineering,Cancer,B,17,0,205.75405330880255,41.3206596890094,0.12376059312543743
16279,4317011,female,25,Accounting,Virgo,B,2,0,189.51994087729955,38.12685583440364,0.12079521769985695
16280,4251099,female,24,Arts,Leo,B,10,0,215.99985479843767,42.831586005318115,0.10099093887170651
16281,4309182,male,41,Engineering,Aquarius,C,2,2,-179.51996164581962,322.70274225652906,0.23933773080681678
16282,3598981,male,14,Student,Aries,A,27,1,-107.36417726273586,-149.4410499175285,-215.83190099190594
16283,4259824,female,16,indUnk,Pisces,A,6,3,-265.7421470131473,-370.3413863581348,815.6823505135851
16284,3913313,female,16,indUnk,Scorpio,A,5,3,-265.74214701314753,-370.34138635813304,815.6823505135832
16285,746460,female,24,indUnk,Gemini,B,194,0,184.1524226333034,36.744115961570586,0.15479548015518904
16286,3374513,female,14,Student,Cancer,A,11,1,-107.3641772627355,-149.44104991752675,-215.8319009919066
16287,4288065,female,40,indUnk,Taurus,C,5,2,-316.57468975505344,496.37414627712604,0.36482608643995207
16288,3739687,female,24,Education,Virgo,B,69,0,229.24318117545045,45.11980680784883,0.10181891391153068
16289,639993,male,39,Government,Aries,C,145,2,-191.75403572689345,324.8715368257494,0.23661176863409983
16290,3514967,male,16,Student,Taurus,A,13,1,-107.3641772627357,-149.44104991752727,-215.83190099190637
16291,2672549,male,26,indUnk,Virgo,B,57,0,184.15242263330276,36.74411596157064,0.15479548015823416
16292,3394671,male,25,indUnk,Gemini,B,2,0,184.15242263330126,36.74411596157115,0.15479548015676
16293,3824774,female,26,Communications-Media,Libra,B,23,0,214.39570052527574,42.59051048256992,0.12469337443599775
16294,4101011,female,23,indUnk,Cancer,B,1,0,184.1524226333016,36.74411596157015,0.15479548015708278
16295,4198810,male,27,indUnk,Sagittarius,B,5,0,184.15242263330202,36.74411596156969,0.15479548015919875
16296,3068569,female,24,indUnk,Virgo,B,26,0,184.15242263330245,36.74411596157076,0.1547954801549678
16297,3466592,male,25,indUnk,Pisces,B,1,0,184.15242263330236,36.744115961570444,0.1547954801566108
16298,3424969,male,17,Fashion,Aquarius,A,9,1,-108.9838327991372,-150.96966620600588,-10.702598380459712
16299,4053386,female,26,indUnk,Pisces,B,11,0,184.15242263330256,36.74411596157045,0.15479548015710562
16300,3371580,male,15,indUnk,Capricorn,A,6,3,-265.74214701314725,-370.34138635813656,815.6823505135827
16301,3789000,female,15,indUnk,Aries,A,21,3,-265.74214701314685,-370.3413863581356,815.6823505135822
16302,3704382,male,23,Education,Gemini,B,3,0,229.243181175451,45.119806807849116,0.10181891391163496
16303,3897591,male,15,Student,Libra,A,15,1,-107.36417726273525,-149.4410499175263,-215.83190099190654
16304,4020565,male,17,Engineering,Pisces,A,15,1,-105.3921905121867,-147.64585551515256,-10.60262358498299
16305,1851973,female,23,indUnk,Gemini,B,31,0,184.15242263330208,36.74411596156856,0.15479548015509215
16306,1922762,male,23,Engineering,Taurus,B,10,0,205.7540533088026,41.32065968900951,0.12376059312540551
16307,3779603,female,13,indUnk,Libra,A,8,3,-265.742147013146,-370.3413863581338,815.6823505135818
16308,1383163,male,26,Technology,Cancer,B,3,0,239.26012670488836,47.34937794036001,0.11668608941549613
16309,3678120,male,34,Technology,Libra,C,1,2,-226.94033545864926,355.3088483278528,0.23580691637184428
16310,3680589,female,35,Arts,Libra,C,24,2,-215.42393017645617,337.23819768382737,0.22453847092905146
16311,3763817,female,25,Arts,Pisces,B,33,0,215.99985479843787,42.831586005317575,0.10099093887214017
16312,3718522,male,27,indUnk,Taurus,B,51,0,184.15242263330128,36.74411596157073,0.15479548015452127
16313,3613690,female,33,indUnk,Aquarius,C,1,2,-316.57468975505213,496.3741462771237,0.3648260864408468
16314,47519,male,23,Communications-Media,Sagittarius,B,179,0,214.39570052527512,42.59051048256879,0.12469337443598458
16315,3882684,female,13,Student,Virgo,A,10,1,-107.36417726273504,-149.44104991752693,-215.8319009919059
16316,3686021,male,16,indUnk,Leo,A,19,3,-265.74214701314787,-370.3413863581345,815.6823505135848
16317,3375531,male,26,Communications-Media,Aquarius,B,39,0,214.3957005252757,42.590510482568725,0.12469337443579451
16318,3594955,female,16,Student,Pisces,A,23,1,-107.36417726273608,-149.44104991752758,-215.83190099190637
16319,3731282,female,17,Student,Pisces,A,3,1,-107.3641772627361,-149.4410499175275,-215.83190099190648
16320,3958096,male,17,Student,Scorpio,A,7,1,-107.36417726273558,-149.44104991752678,-215.8319009919063
16321,2442483,female,17,Student,Virgo,A,19,1,-107.36417726273551,-149.44104991752718,-215.83190099190625
16322,4236847,female,23,LawEnforcement-Security,Libra,B,7,0,185.04331495599465,36.83605965233101,0.1141364610601324
16323,4130834,male,13,indUnk,Taurus,A,24,3,-265.7421470131473,-370.3413863581347,815.6823505135815
16324,1461990,female,17,indUnk,Libra,A,117,3,-265.74214701314713,-370.34138635813423,815.6823505135861
16325,4017562,female,14,Arts,Virgo,A,11,1,-114.02731898897785,-156.373013803051,-10.337731658263117
16326,3778606,female,23,Student,Aries,B,13,0,263.8599785510276,52.51819767686206,0.16678028768335879
16327,3705153,male,17,Science,Scorpio,A,16,1,-106.30682143839267,-147.9078700426771,-9.933001939026003
16328,2802877,female,15,Student,Libra,A,1,1,-107.36417726273656,-149.44104991752647,-215.83190099190782
16329,3414911,female,17,indUnk,Capricorn,A,33,3,-265.7421470131464,-370.3413863581347,815.6823505135806
16330,3724149,male,17,Student,Virgo,A,16,1,-107.36417726273584,-149.44104991752602,-215.8319009919081
16331,3939535,male,25,indUnk,Scorpio,B,2,0,184.15242263330214,36.74411596156964,0.15479548015540373
16332,3919348,male,24,Arts,Pisces,B,5,0,215.99985479843775,42.831586005317995,0.10099093887200347
16333,3837329,female,24,indUnk,Aries,B,33,0,184.1524226332998,36.74411596156979,0.15479548015804498
16334,3324571,female,36,indUnk,Sagittarius,C,8,2,-316.5746897550521,496.3741462771237,0.36482608644038567
16335,3901815,male,15,Student,Taurus,A,7,1,-107.36417726273633,-149.44104991752658,-215.83190099190728
16336,3360311,female,27,indUnk,Leo,B,7,0,184.1524226333013,36.74411596156992,0.154795480155851
16337,3467282,female,23,indUnk,Aries,B,9,0,184.1524226333018,36.74411596157023,0.154795480156406
16338,3764406,male,13,indUnk,Taurus,A,24,3,-265.7421470131467,-370.34138635813457,815.6823505135796
16339,4121728,female,15,Student,Libra,A,4,1,-107.36417726273604,-149.4410499175272,-215.83190099190682
16340,2866405,female,17,Student,Cancer,A,22,1,-107.36417726273585,-149.44104991752758,-215.8319009919063
16341,3859245,female,34,Technology,Sagittarius,C,9,2,-226.94033545865028,355.30884832785085,0.23580691637143902
16342,3970463,female,26,Banking,Virgo,B,4,0,190.6204088719571,38.136238411453064,0.11766808041458925
16343,3698920,male,23,Consulting,Virgo,B,4,0,193.00418026583665,38.798662116991494,0.11874240186931345
16344,2316374,female,16,Student,Libra,A,7,1,-107.36417726273558,-149.44104991752647,-215.8319009919066
16345,3191071,female,14,indUnk,Gemini,A,3,3,-265.74214701314764,-370.3413863581357,815.6823505135802
16346,4154524,female,24,Student,Leo,B,7,0,263.85997855102664,52.51819767686294,0.16678028768438896
16347,3821200,female,14,Law,Virgo,A,5,1,-105.9411762187561,-146.15433514525068,-5.314127854238044
16348,3467386,female,16,indUnk,Taurus,A,7,3,-265.7421470131459,-370.34138635813366,815.68235051358
16349,3991547,male,48,Communications-Media,Capricorn,C,12,2,-209.52913293248497,328.34201568039225,0.23166189259537548
16350,3820176,male,23,Student,Leo,B,14,0,263.8599785510243,52.51819767686343,0.16678028768424932
16351,3422239,female,15,indUnk,Capricorn,A,17,3,-265.74214701314617,-370.3413863581337,815.6823505135811
16352,3467867,female,16,Student,Aquarius,A,9,1,-107.36417726273677,-149.44104991752678,-215.8319009919082
16353,3789489,female,25,indUnk,Aries,B,2,0,184.15242263330126,36.74411596157007,0.15479548015552402
16354,3013361,female,16,Student,Aquarius,A,65,1,-107.36417726273638,-149.44104991752732,-215.83190099190705
16355,3358927,male,24,HumanResources,Sagittarius,B,10,0,187.5718971182058,37.52843661479641,0.11707917636921138
16356,980975,female,16,indUnk,Pisces,A,137,3,-265.7421470131466,-370.3413863581346,815.6823505135835
16357,4132511,female,15,Communications-Media,Aquarius,A,2,1,-105.34866914721485,-146.05090972039778,-10.337333179360085
16358,3473144,female,15,indUnk,Gemini,A,3,3,-265.74214701314827,-370.3413863581363,815.6823505135864
16359,4077523,male,17,Student,Scorpio,A,20,1,-107.3641772627364,-149.44104991752675,-215.83190099190654
16360,3470653,male,16,Student,Libra,A,6,1,-107.36417726273744,-149.44104991752639,-215.83190099190898
16361,3307688,male,25,Accounting,Aquarius,B,22,0,189.51994087729935,38.12685583440375,0.12079521770000265
16362,3441686,female,16,indUnk,Aries,A,9,3,-265.7421470131462,-370.34138635813355,815.6823505135828
16363,4169684,male,17,Student,Virgo,A,9,1,-107.36417726273625,-149.44104991752667,-215.83190099190662
