id,gender,age,topic,sign,grupo_edad,Freq
1746368,male,17,Student,Aquarius,A,192
3581324,male,36,HumanResources,Aries,C,13
4195410,female,15,Chemicals,Leo,A,4
1739757,female,26,indUnk,Sagittarius,B,224
3407290,male,37,Engineering,Leo,C,11
3872895,female,34,RealEstate,Cancer,C,18
4003433,female,17,Arts,Sagittarius,A,5
4189227,male,13,Student,Sagittarius,A,6
4000082,male,23,Technology,Leo,B,12
4107878,male,14,Student,Scorpio,A,6
3557202,male,13,indUnk,Virgo,A,6
3973340,female,13,indUnk,Taurus,A,5
4156073,male,23,InvestmentBanking,Cancer,B,5
3847151,female,26,indUnk,Capricorn,B,6
3649624,male,16,Student,Sagittarius,A,2
3756252,male,34,Education,Scorpio,C,11
3984178,male,33,HumanResources,Sagittarius,C,8
2869734,male,23,Communications-Media,Scorpio,B,27
3643189,female,15,indUnk,Aquarius,A,11
3324318,female,33,HumanResources,Aquarius,C,5
3602089,male,15,Student,Libra,A,8
3959551,female,15,Student,Virgo,A,2
3469346,male,38,Environment,Pisces,C,4
3372505,male,33,Government,Libra,C,17
3608147,male,16,Student,Sagittarius,A,31
3760439,female,15,indUnk,Libra,A,8
3470264,female,13,indUnk,Libra,A,4
3148889,female,26,Communications-Media,Capricorn,B,137
3840803,female,15,Student,Virgo,A,3
3732165,female,16,Student,Sagittarius,A,5
3623048,female,23,Science,Sagittarius,B,10
3975703,female,17,Student,Libra,A,7
4247131,male,26,Technology,Virgo,B,2
3327599,female,17,Education,Aries,A,105
3612988,male,17,Student,Pisces,A,51
3683214,male,16,Student,Libra,A,4
3660330,male,17,Fashion,Taurus,A,7
3779009,female,15,indUnk,Gemini,A,16
3993147,female,25,indUnk,Sagittarius,B,8
3723551,female,16,Education,Capricorn,A,5
4216099,female,14,Student,Libra,A,5
3435430,female,17,Student,Aquarius,A,3
4170570,female,25,indUnk,Libra,B,10
3745601,male,27,Technology,Leo,B,15
3228452,female,41,indUnk,Aquarius,C,21
3614505,male,16,Student,Cancer,A,4
3689721,male,35,indUnk,Gemini,C,2
4038527,female,16,Student,Aries,A,14
3907129,female,14,indUnk,Pisces,A,100
4032493,male,14,Student,Scorpio,A,1
3660322,female,25,Law,Cancer,B,1
3371887,male,15,Student,Capricorn,A,3
4056925,male,16,Chemicals,Capricorn,A,3
3462659,female,34,Advertising,Pisces,C,9
4103519,male,16,Student,Scorpio,A,2
3507239,female,48,Religion,Virgo,C,21
490574,female,25,indUnk,Sagittarius,B,183
3995697,female,25,indUnk,Scorpio,B,4
3576380,male,23,Manufacturing,Virgo,B,17
3499167,male,33,Education,Libra,C,19
3784437,female,13,indUnk,Capricorn,A,2
3613431,female,14,indUnk,Capricorn,A,33
3412715,female,16,indUnk,Virgo,A,30
4075305,female,27,Telecommunications,Libra,B,7
3797169,male,17,Student,Virgo,A,22
3830715,female,24,HumanResources,Aries,B,3
4035767,male,25,Student,Capricorn,B,12
3371068,male,17,Student,Leo,A,20
3839328,female,16,indUnk,Leo,A,8
3333187,male,26,Technology,Leo,B,36
1735009,female,23,Student,Aquarius,B,13
3656480,male,17,indUnk,Leo,A,8
3484704,female,25,Fashion,Aquarius,B,8
3342307,male,26,Arts,Gemini,B,27
3475115,male,26,indUnk,Capricorn,B,9
3751621,male,27,Law,Cancer,B,3
4163039,female,16,Automotive,Sagittarius,A,7
3692952,male,15,Student,Leo,A,15
4108101,female,38,Education,Scorpio,C,3
3912644,female,17,Student,Libra,A,17
2730361,male,16,Student,Virgo,A,21
3324260,male,15,indUnk,Virgo,A,8
3937322,male,15,Student,Aquarius,A,4
3685045,male,24,Science,Aquarius,B,13
3665804,male,16,Student,Taurus,A,14
3668487,female,23,Student,Cancer,B,1
2892926,male,26,Communications-Media,Virgo,B,202
3706551,female,41,Technology,Virgo,C,15
3623073,female,17,Student,Capricorn,A,10
3309146,male,16,Religion,Capricorn,A,109
3378294,female,15,Student,Cancer,A,41
4154184,female,17,Student,Gemini,A,12
4096592,female,25,Communications-Media,Capricorn,B,16
4097523,female,14,Student,Capricorn,A,4
4290416,female,39,indUnk,Gemini,C,4
2333345,female,17,Student,Scorpio,A,29
3630113,male,15,Student,Virgo,A,24
3966883,male,24,Marketing,Cancer,B,3
4195249,male,26,Advertising,Aquarius,B,9
3877870,male,27,indUnk,Libra,B,39
3522015,male,14,indUnk,Aquarius,A,9
3698854,female,17,Student,Libra,A,15
2947297,male,26,Agriculture,Capricorn,B,51
2087401,male,16,Student,Pisces,A,21
4194997,male,24,indUnk,Taurus,B,3
3779963,female,16,Arts,Virgo,A,19
4044095,male,27,indUnk,Cancer,B,16
999503,male,25,Internet,Cancer,B,29
1495706,male,24,Student,Cancer,B,15
4119360,male,14,Student,Virgo,A,2
3754924,male,23,indUnk,Gemini,B,5
3644960,female,27,Technology,Taurus,B,10
3818126,female,25,Education,Virgo,B,5
3234766,female,25,Publishing,Scorpio,B,30
978748,male,14,Student,Aquarius,A,50
4199639,female,17,indUnk,Gemini,A,14
4139596,female,26,indUnk,Aries,B,2
3621728,female,38,Manufacturing,Pisces,C,3
3886153,female,17,Law,Virgo,A,6
4181832,male,26,Education,Libra,B,3
4223624,female,17,Student,Taurus,A,2
2049668,female,25,indUnk,Capricorn,B,43
764243,female,27,Internet,Virgo,B,201
3677419,male,26,indUnk,Taurus,B,20
3494729,male,17,Student,Leo,A,29
1267773,male,24,Student,Pisces,B,8
1352717,female,36,Education,Sagittarius,C,19
3990718,female,17,Student,Cancer,A,3
3772330,male,14,Student,Aquarius,A,7
3683113,male,16,Student,Scorpio,A,8
3419044,male,17,Student,Capricorn,A,65
2746397,female,23,Student,Cancer,B,19
514171,male,24,Student,Aquarius,B,4
3790367,male,44,indUnk,Aquarius,C,17
4178319,female,17,Student,Virgo,A,3
4195227,female,24,Student,Pisces,B,7
3386364,male,23,Science,Virgo,B,125
3546990,female,17,Student,Scorpio,A,5
1550368,female,36,indUnk,Aquarius,C,408
3992053,female,26,Marketing,Aquarius,B,2
869292,male,34,Advertising,Sagittarius,C,65
3700421,female,24,Science,Aries,B,3
3769459,male,33,Technology,Gemini,C,10
3746757,female,26,Government,Pisces,B,3
4281904,male,24,Government,Sagittarius,B,4
3572165,female,17,Student,Libra,A,21
3402492,male,27,indUnk,Capricorn,B,11
4034680,male,27,indUnk,Aquarius,B,6
3495919,male,17,indUnk,Aries,A,1
3349028,female,15,Student,Pisces,A,14
4139866,male,23,Education,Cancer,B,2
4022893,female,41,indUnk,Aries,C,8
3333306,male,48,Non-Profit,Sagittarius,C,20
3963013,male,16,indUnk,Aquarius,A,14
4165577,female,23,indUnk,Cancer,B,2
3838578,male,14,Student,Leo,A,15
3418089,male,14,Student,Capricorn,A,5
3802222,female,13,Student,Gemini,A,12
3983240,female,33,Tourism,Aquarius,C,3
4314420,male,17,Student,Virgo,A,2
2950030,male,15,Student,Capricorn,A,44
4250373,female,41,indUnk,Pisces,C,6
3748772,male,25,indUnk,Scorpio,B,35
2583594,female,23,Architecture,Leo,B,12
3512700,female,13,Student,Capricorn,A,53
180519,female,23,indUnk,Cancer,B,654
4286880,female,24,Government,Sagittarius,B,2
3582653,female,27,Communications-Media,Leo,B,3
3115877,female,27,indUnk,Gemini,B,90
3403156,female,27,Education,Capricorn,B,42
3711347,female,17,Student,Aries,A,5
3971229,female,17,Technology,Libra,A,6
3539866,female,24,indUnk,Pisces,B,11
4184721,female,26,Law,Cancer,B,13
3719233,male,37,indUnk,Pisces,C,3
3766942,female,34,Education,Scorpio,C,9
4284936,female,24,Education,Libra,B,1
4091005,female,27,indUnk,Sagittarius,B,5
3183734,female,25,Engineering,Aquarius,B,10
4190557,female,35,indUnk,Libra,C,7
3325412,male,24,Education,Virgo,B,6
3437439,male,24,Science,Sagittarius,B,1
1242619,female,15,Arts,Capricorn,A,142
3745464,female,15,Student,Pisces,A,19
3846168,male,15,indUnk,Taurus,A,6
3897728,female,15,Student,Pisces,A,11
3541609,male,27,Engineering,Sagittarius,B,28
3407822,female,16,indUnk,Scorpio,A,30
3886025,male,25,indUnk,Pisces,B,6
3655275,female,33,Science,Sagittarius,C,11
1977468,female,23,Student,Taurus,B,117
1056581,female,26,indUnk,Leo,B,4
4177523,male,23,Education,Leo,B,3
681976,female,26,Science,Pisces,B,430
3818324,female,17,Fashion,Taurus,A,3
4319396,male,16,Student,Leo,A,4
3381933,female,16,Arts,Sagittarius,A,3
3972188,male,26,Consulting,Cancer,B,4
4330516,female,48,Arts,Sagittarius,C,1
1706837,male,16,Education,Scorpio,A,24
3062417,female,16,Student,Sagittarius,A,142
3825393,female,34,indUnk,Virgo,C,6
4182927,female,13,Education,Virgo,A,4
3762437,female,37,Non-Profit,Taurus,C,1
1143104,male,23,Student,Gemini,B,104
3730721,female,25,Law,Virgo,B,23
3751367,female,15,Student,Gemini,A,2
4196591,female,15,indUnk,Leo,A,11
3326664,male,25,Consulting,Capricorn,B,5
3347398,male,23,Religion,Gemini,B,3
4010592,female,16,indUnk,Cancer,A,3
4053911,female,24,indUnk,Capricorn,B,8
3239618,male,16,Education,Cancer,A,11
3940908,male,27,Education,Aquarius,B,9
4083066,male,17,Student,Taurus,A,5
2698757,male,41,indUnk,Cancer,C,93
3920708,male,25,Engineering,Virgo,B,10
3474500,female,16,indUnk,Gemini,A,11
4028522,male,17,Internet,Scorpio,A,23
3956259,male,23,Science,Libra,B,5
3850995,female,14,indUnk,Leo,A,4
3497848,female,17,indUnk,Aquarius,A,19
3848738,female,25,Religion,Gemini,B,28
3722818,male,27,Engineering,Taurus,B,9
4094766,female,17,Student,Virgo,A,8
3924673,male,37,Law,Scorpio,C,8
4298226,female,25,Education,Aquarius,B,53
3840766,female,48,indUnk,Libra,C,18
4232121,male,40,Telecommunications,Gemini,C,3
3579173,male,24,indUnk,Aquarius,B,9
3816360,female,23,Non-Profit,Pisces,B,10
3619667,male,15,Student,Gemini,A,39
3112588,male,17,Student,Aquarius,A,92
791676,male,25,indUnk,Sagittarius,B,47
4199983,female,16,indUnk,Scorpio,A,6
3682569,female,26,indUnk,Cancer,B,57
4151877,female,15,Arts,Virgo,A,6
3570884,female,25,indUnk,Libra,B,6
3515733,male,16,Student,Gemini,A,23
2478147,male,37,Internet,Cancer,C,27
2408670,male,27,Manufacturing,Leo,B,7
3636538,female,25,indUnk,Taurus,B,36
4264486,female,16,indUnk,Gemini,A,9
3423418,male,25,Student,Aries,B,2
3865939,female,15,indUnk,Pisces,A,18
4115881,male,24,Technology,Cancer,B,8
3244421,male,15,Student,Aquarius,A,50
3649433,female,25,indUnk,Cancer,B,27
3688449,female,14,Student,Sagittarius,A,15
1225881,male,17,Internet,Scorpio,A,8
3626016,female,24,indUnk,Aquarius,B,4
3983904,female,23,Law,Taurus,B,25
3320833,female,25,Publishing,Capricorn,B,18
4129418,female,34,indUnk,Virgo,C,8
4161101,male,14,indUnk,Pisces,A,14
3792515,male,23,Student,Pisces,B,1
4062491,male,39,Chemicals,Cancer,C,1
3331470,male,25,Manufacturing,Gemini,B,12
3481279,male,23,Non-Profit,Aquarius,B,43
3736447,male,14,Student,Leo,A,4
222435,female,26,Internet,Cancer,B,139
3908329,female,24,RealEstate,Pisces,B,21
3869743,male,26,indUnk,Cancer,B,2
3600503,male,33,Communications-Media,Scorpio,C,2
3467154,female,16,Student,Virgo,A,11
3948831,female,26,indUnk,Cancer,B,12
3879727,female,14,indUnk,Capricorn,A,6
3520468,male,35,indUnk,Aries,C,34
4233700,female,15,indUnk,Leo,A,4
3431088,female,14,indUnk,Taurus,A,2
3392943,male,42,Consulting,Virgo,C,7
3523973,male,14,indUnk,Sagittarius,A,2
898887,male,24,indUnk,Gemini,B,407
3839543,female,15,Non-Profit,Aquarius,A,10
3635213,female,23,Education,Pisces,B,20
4321513,male,16,Student,Taurus,A,2
2550368,male,13,Student,Taurus,A,109
3716597,male,24,indUnk,Cancer,B,16
4293279,male,24,indUnk,Leo,B,9
3906694,female,24,Advertising,Virgo,B,12
3380925,female,14,indUnk,Aries,A,12
4052552,male,16,indUnk,Gemini,A,10
2112650,male,23,BusinessServices,Leo,B,63
3698853,male,17,Student,Taurus,A,20
4212549,female,15,Student,Aquarius,A,10
3723489,male,27,Technology,Sagittarius,B,8
3221085,male,27,Education,Taurus,B,10
3922561,male,17,Student,Virgo,A,6
3941630,female,27,indUnk,Scorpio,B,5
3840028,male,23,indUnk,Sagittarius,B,19
3715442,female,27,Accounting,Cancer,B,39
2649508,male,44,indUnk,Libra,C,154
3926858,male,17,indUnk,Scorpio,A,8
4029742,female,14,indUnk,Aries,A,25
3990176,male,13,indUnk,Sagittarius,A,2
4008516,male,24,indUnk,Libra,B,10
3640329,male,15,Student,Gemini,A,3
4132730,male,26,Non-Profit,Libra,B,6
3711256,male,15,Student,Cancer,A,7
2510334,male,17,Student,Pisces,A,5
3955793,male,17,indUnk,Taurus,A,6
472101,female,14,Student,Leo,A,58
3393477,female,23,Law,Virgo,B,24
3662456,female,17,indUnk,Leo,A,173
2872668,male,17,Student,Aries,A,12
3310103,male,34,indUnk,Capricorn,C,34
3958662,female,23,Law,Scorpio,B,44
3982850,male,24,LawEnforcement-Security,Scorpio,B,3
3878446,female,16,Student,Leo,A,50
3846378,female,15,Student,Capricorn,A,2
3497000,male,13,Student,Libra,A,5
3634748,male,24,Technology,Virgo,B,5
3763010,female,15,indUnk,Pisces,A,4
3531595,female,45,indUnk,Aries,C,10
3434723,male,23,Student,Leo,B,11
3869936,male,17,Student,Capricorn,A,14
2076123,female,15,indUnk,Scorpio,A,182
3039349,female,25,Manufacturing,Cancer,B,20
3330670,male,48,Communications-Media,Capricorn,C,10
4196096,female,15,Student,Gemini,A,5
2959033,female,24,indUnk,Cancer,B,1
1959306,male,17,Student,Sagittarius,A,8
4053708,male,15,Student,Scorpio,A,3
3373642,male,24,Non-Profit,Aries,B,9
3432308,female,25,Education,Cancer,B,1
3479737,female,24,indUnk,Taurus,B,41
2331062,female,15,Student,Scorpio,A,21
3533938,male,16,Student,Cancer,A,7
4153339,female,23,indUnk,Cancer,B,4
3165250,male,17,Student,Sagittarius,A,6
4287425,male,17,Student,Capricorn,A,9
3299025,male,25,Student,Virgo,B,8
3393211,female,27,indUnk,Leo,B,6
1564288,female,17,Transportation,Aries,A,3
4112240,female,24,Engineering,Sagittarius,B,3
1231380,male,15,indUnk,Aquarius,A,9
4259178,male,14,Arts,Capricorn,A,6
3512702,female,25,Student,Cancer,B,18
3445290,male,17,Technology,Aquarius,A,17
3951070,male,16,Education,Virgo,A,13
3370660,female,15,Student,Scorpio,A,14
3757482,male,23,Religion,Taurus,B,7
4125379,male,39,Engineering,Leo,C,2
4164945,male,16,Student,Libra,A,2
2667384,female,16,Student,Capricorn,A,8
3441159,male,27,Law,Sagittarius,B,11
3787421,female,16,Student,Taurus,A,7
3601852,female,23,Architecture,Scorpio,B,15
4095969,male,23,Student,Aries,B,24
3965488,female,13,Advertising,Gemini,A,11
3495615,male,37,indUnk,Cancer,C,12
3344239,female,47,indUnk,Sagittarius,C,41
3393960,male,16,Student,Pisces,A,14
4202722,male,34,Advertising,Taurus,C,17
1638582,male,37,Education,Sagittarius,C,8
4133462,male,16,Architecture,Sagittarius,A,13
3394485,male,23,indUnk,Virgo,B,86
3303148,female,15,Student,Virgo,A,10
3170733,male,26,indUnk,Cancer,B,15
4154156,male,17,Student,Sagittarius,A,2
4208262,female,43,Government,Cancer,C,4
4148309,female,13,indUnk,Taurus,A,3
3132358,female,24,indUnk,Aries,B,1
3501274,female,24,Marketing,Leo,B,34
3545643,male,16,Student,Aquarius,A,19
3642028,female,23,indUnk,Aquarius,B,73
4314311,male,17,Student,Capricorn,A,4
4157444,female,13,Student,Pisces,A,2
3372062,female,25,indUnk,Taurus,B,32
4107436,male,16,Student,Cancer,A,4
4011293,male,27,indUnk,Aries,B,4
1979283,male,27,Internet,Aries,B,32
4159002,male,23,InvestmentBanking,Cancer,B,9
2299621,female,33,Agriculture,Scorpio,C,101
3318430,female,14,indUnk,Sagittarius,A,27
4263206,male,23,indUnk,Cancer,B,5
174357,female,23,indUnk,Aquarius,B,3
3954615,female,17,Student,Aquarius,A,11
3473655,female,33,Education,Aquarius,C,2
3610040,female,16,indUnk,Sagittarius,A,14
4116288,male,15,indUnk,Virgo,A,6
2974594,female,25,Technology,Sagittarius,B,10
3207229,male,17,Student,Virgo,A,24
3418839,female,24,indUnk,Cancer,B,55
3391116,male,24,indUnk,Scorpio,B,4
1828968,female,24,Communications-Media,Aquarius,B,133
4241326,male,17,Biotech,Cancer,A,4
4215047,male,17,Student,Aquarius,A,8
3610299,male,25,Government,Cancer,B,1
3105572,male,23,Technology,Gemini,B,33
3960243,female,15,Education,Virgo,A,5
2435738,male,15,Student,Leo,A,61
1836317,female,15,indUnk,Cancer,A,96
3845870,male,23,Student,Leo,B,23
4161732,male,26,Non-Profit,Aquarius,B,9
3990707,female,13,indUnk,Capricorn,A,4
3867490,female,24,indUnk,Aquarius,B,8
755231,male,16,Student,Aries,A,91
3824157,female,16,Student,Aries,A,19
2410480,male,15,Student,Aquarius,A,14
4006684,female,44,Education,Gemini,C,10
3601990,female,14,indUnk,Virgo,A,17
3858002,female,17,RealEstate,Gemini,A,6
3639849,female,24,Engineering,Cancer,B,2
3586807,female,17,Student,Aries,A,1
4161344,male,25,indUnk,Libra,B,5
4174209,female,13,Student,Aries,A,11
4251283,male,15,Student,Scorpio,A,3
4114927,female,16,indUnk,Cancer,A,2
1898868,male,25,Student,Cancer,B,45
3293519,male,25,Consulting,Leo,B,2
3617469,male,16,indUnk,Aries,A,14
3614613,male,14,Student,Aquarius,A,13
1960555,female,16,Student,Capricorn,A,118
3759128,male,34,Technology,Leo,C,5
1000866,female,17,Student,Libra,A,770
3399508,female,43,indUnk,Gemini,C,2
3072650,male,14,indUnk,Sagittarius,A,20
4004920,female,14,indUnk,Libra,A,11
4029149,female,13,Student,Sagittarius,A,8
3972301,female,15,indUnk,Libra,A,9
4074482,male,34,Technology,Capricorn,C,3
99382,male,25,indUnk,Aquarius,B,71
1197361,female,34,indUnk,Taurus,C,406
3500239,female,23,Student,Leo,B,3
3744531,male,15,Student,Sagittarius,A,33
4238907,male,14,indUnk,Leo,A,3
3709068,female,14,Student,Virgo,A,7
4017266,female,23,Education,Cancer,B,5
3971396,male,27,indUnk,Virgo,B,21
4228468,male,44,Engineering,Virgo,C,7
4086201,female,34,indUnk,Cancer,C,4
3385100,female,16,indUnk,Taurus,A,69
3095325,female,25,indUnk,Pisces,B,2
3520850,male,34,BusinessServices,Pisces,C,6
2718350,female,17,Student,Sagittarius,A,36
4288811,male,16,indUnk,Aries,A,6
1110091,male,36,Technology,Virgo,C,3
3991942,male,23,Internet,Taurus,B,7
3806438,male,26,Education,Cancer,B,36
2876677,male,17,Student,Aries,A,2
3358723,male,36,Non-Profit,Pisces,C,72
4307418,female,15,Student,Sagittarius,A,11
4055491,female,23,indUnk,Sagittarius,B,2
3408732,female,13,Student,Aries,A,7
3683969,male,17,indUnk,Cancer,A,11
3599712,female,16,Student,Taurus,A,2
3751728,female,16,Student,Taurus,A,2
3324021,male,15,Education,Taurus,A,47
2621277,female,17,Consulting,Aquarius,A,146
4032875,female,23,Tourism,Aries,B,29
3728455,female,23,indUnk,Capricorn,B,1
76211,female,27,Internet,Gemini,B,296
4017445,male,14,Student,Scorpio,A,15
3308831,male,27,Student,Cancer,B,5
3533397,female,17,Internet,Virgo,A,1
3434451,female,23,Advertising,Gemini,B,19
3677409,female,25,Internet,Aquarius,B,1
4169959,male,13,Student,Virgo,A,11
3308201,male,26,Arts,Leo,B,9
3919428,male,14,Communications-Media,Libra,A,11
3308024,female,24,indUnk,Pisces,B,20
3651087,male,14,Student,Cancer,A,15
3350141,female,17,Student,Leo,A,19
4179260,female,16,Student,Gemini,A,3
3996446,male,17,Student,Sagittarius,A,14
4224677,female,14,indUnk,Leo,A,26
3751710,male,26,Technology,Aries,B,13
3570643,female,15,indUnk,Libra,A,8
3895868,female,15,Student,Virgo,A,16
3416042,male,35,Technology,Capricorn,C,51
3738682,male,24,indUnk,Scorpio,B,9
4077532,male,45,Telecommunications,Aquarius,C,4
3698442,female,46,Arts,Leo,C,7
3358389,male,17,Education,Capricorn,A,35
3769823,male,24,Publishing,Sagittarius,B,2
4080021,female,27,indUnk,Cancer,B,12
4103386,male,13,Student,Virgo,A,5
3432958,female,23,Non-Profit,Scorpio,B,43
3870614,male,16,Chemicals,Scorpio,A,10
2635130,female,39,Engineering,Sagittarius,C,13
3895547,female,15,indUnk,Aries,A,2
3522746,female,23,indUnk,Aquarius,B,7
3415592,male,17,Education,Sagittarius,A,12
3361739,female,38,Accounting,Pisces,C,86
3464374,male,27,Banking,Gemini,B,16
3659573,female,16,Student,Capricorn,A,6
4238533,male,14,indUnk,Pisces,A,7
3390196,female,33,indUnk,Gemini,C,3
4071197,male,26,Student,Aries,B,13
3425171,female,41,Non-Profit,Aquarius,C,44
3942221,female,16,Student,Gemini,A,9
3791672,female,14,Student,Gemini,A,2
4127599,female,25,Science,Pisces,B,17
3894574,male,27,Technology,Virgo,B,21
3323994,male,24,Architecture,Aquarius,B,11
3784181,male,17,Arts,Taurus,A,5
3761125,female,17,Student,Pisces,A,30
4051605,female,17,Student,Aquarius,A,12
3563540,male,23,Arts,Pisces,B,35
3805285,male,43,Internet,Aquarius,C,6
3662495,male,42,Military,Scorpio,C,59
3131003,male,24,Non-Profit,Leo,B,10
3017724,female,26,Government,Capricorn,B,13
1627994,female,17,indUnk,Virgo,A,114
3612690,male,16,indUnk,Aries,A,9
955372,female,16,Student,Aries,A,1749
4097772,male,13,indUnk,Cancer,A,9
4103868,female,27,indUnk,Aries,B,7
3612131,male,44,Government,Libra,C,18
3913446,female,15,indUnk,Gemini,A,7
3683204,male,34,indUnk,Taurus,C,1
4111910,male,15,indUnk,Aquarius,A,12
4274812,male,15,indUnk,Pisces,A,5
1699895,male,16,Student,Sagittarius,A,63
3801316,female,16,Student,Aquarius,A,12
3163832,female,41,indUnk,Aquarius,C,28
4182813,female,25,indUnk,Virgo,B,9
3775521,female,25,Education,Aries,B,6
3834930,male,27,indUnk,Virgo,B,10
3553170,male,14,Internet,Capricorn,A,7
3414361,male,34,Non-Profit,Aries,C,3
4308899,male,17,Education,Virgo,A,3
4294854,female,15,Student,Virgo,A,21
4037539,female,15,indUnk,Virgo,A,16
4158514,male,16,Education,Cancer,A,9
1476558,female,24,Law,Pisces,B,28
3948036,male,17,Student,Libra,A,12
3314062,female,42,Construction,Aries,C,10
3698223,male,16,indUnk,Gemini,A,2
3870399,female,26,indUnk,Cancer,B,4
4313492,male,15,Student,Aries,A,2
3620243,female,24,indUnk,Libra,B,16
2431283,male,24,indUnk,Taurus,B,211
3321509,female,25,Technology,Leo,B,2
4168141,male,15,Student,Virgo,A,2
4066740,male,34,Consulting,Aries,C,3
3878295,female,14,indUnk,Pisces,A,7
3550715,male,17,indUnk,Pisces,A,68
480848,female,24,indUnk,Virgo,B,91
1828980,male,24,Internet,Scorpio,B,63
4164425,female,27,Student,Pisces,B,7
3572750,female,16,Student,Taurus,A,13
3392709,female,44,Technology,Aries,C,3
3955230,male,15,indUnk,Pisces,A,18
3836135,male,17,Student,Leo,A,1
3294505,male,15,Student,Leo,A,50
3403381,female,33,Publishing,Pisces,C,65
3878329,male,15,Student,Capricorn,A,7
2671873,female,24,Student,Libra,B,36
4163223,male,23,Technology,Pisces,B,4
4202286,male,16,Student,Gemini,A,3
3228608,female,15,Student,Leo,A,29
3669611,male,37,indUnk,Aquarius,C,3
3909723,male,23,Military,Virgo,B,1
2224636,female,17,indUnk,Aries,A,117
4128591,male,17,Student,Virgo,A,1
185962,male,35,Publishing,Sagittarius,C,19
3801691,male,16,Engineering,Capricorn,A,25
4141699,male,17,Student,Scorpio,A,10
718029,female,33,Non-Profit,Cancer,C,82
3588446,female,23,Education,Cancer,B,4
3827591,male,14,indUnk,Aries,A,8
2375399,female,13,indUnk,Scorpio,A,6
4130162,female,23,indUnk,Gemini,B,2
4282739,female,14,Student,Gemini,A,7
3766675,male,16,Student,Cancer,A,5
4187546,female,34,Communications-Media,Scorpio,C,10
3839665,female,17,indUnk,Scorpio,A,22
490262,female,34,Education,Pisces,C,43
4061580,female,48,Education,Pisces,C,3
3370577,male,16,Student,Aquarius,A,9
4230995,male,41,indUnk,Leo,C,2
1360750,female,35,Arts,Leo,C,14
3508884,male,33,Transportation,Virgo,C,45
4060812,female,17,indUnk,Virgo,A,9
3735538,male,14,Student,Scorpio,A,7
4279527,female,23,Law,Aquarius,B,3
3868970,female,17,indUnk,Virgo,A,19
4040578,female,16,Student,Sagittarius,A,22
4050303,female,26,Government,Virgo,B,9
2485940,male,15,indUnk,Pisces,A,226
3540190,male,16,indUnk,Libra,A,9
3414309,female,14,Student,Virgo,A,73
3796688,female,13,Student,Aquarius,A,4
3462637,male,27,indUnk,Sagittarius,B,5
3513558,male,13,Student,Libra,A,8
4243532,male,17,Student,Leo,A,7
3678155,male,17,Arts,Pisces,A,6
3984458,male,17,Science,Sagittarius,A,4
4316835,female,14,Student,Pisces,A,1
2673666,female,17,Student,Pisces,A,11
3158998,male,13,Student,Sagittarius,A,5
4243033,male,16,Student,Pisces,A,2
2239445,female,26,Communications-Media,Aries,B,22
3860051,male,16,Student,Leo,A,3
4020519,female,26,Communications-Media,Aquarius,B,4
3938377,female,17,Student,Gemini,A,6
4156509,female,44,indUnk,Capricorn,C,4
2261343,male,27,indUnk,Capricorn,B,15
4176389,female,27,indUnk,Scorpio,B,2
3428947,male,37,indUnk,Capricorn,C,13
3649551,male,17,Student,Virgo,A,73
3613259,female,17,Government,Cancer,A,10
3763121,male,17,Student,Gemini,A,16
3672519,male,24,Student,Pisces,B,17
4184613,male,23,Engineering,Scorpio,B,15
3745479,male,16,indUnk,Capricorn,A,43
1401178,female,23,Student,Pisces,B,37
2184579,male,27,Internet,Leo,B,50
584768,male,15,Education,Virgo,A,3
2709036,female,14,Student,Virgo,A,2
3690189,male,45,Arts,Libra,C,2
4016879,female,25,Advertising,Aquarius,B,8
3925742,male,27,indUnk,Scorpio,B,9
3311967,male,43,Internet,Scorpio,C,299
3346645,female,34,Education,Virgo,C,32
3959000,female,16,Student,Cancer,A,6
3562555,male,27,Education,Capricorn,B,15
271835,male,24,Technology,Libra,B,34
3941690,female,27,indUnk,Capricorn,B,2
3983686,female,27,Non-Profit,Capricorn,B,8
3786648,male,25,indUnk,Scorpio,B,5
3299701,male,33,Technology,Taurus,C,15
4307608,male,17,Student,Gemini,A,12
4127953,female,26,indUnk,Libra,B,6
3440140,male,26,Banking,Gemini,B,6
4036415,male,25,Technology,Cancer,B,2
4100836,male,26,indUnk,Leo,B,21
3593024,female,16,Student,Aquarius,A,17
3876513,female,24,Education,Pisces,B,20
3391030,female,16,Education,Gemini,A,39
3689499,male,16,Student,Sagittarius,A,19
3737455,male,46,Automotive,Virgo,C,7
2753457,female,15,Student,Scorpio,A,60
3666215,female,16,indUnk,Virgo,A,26
4135516,female,23,Student,Leo,B,2
4027856,female,16,Student,Leo,A,17
3637628,female,16,Student,Capricorn,A,10
4198746,male,17,Student,Aries,A,6
1971502,female,25,BusinessServices,Pisces,B,81
3581548,female,17,Student,Scorpio,A,10
3673007,male,15,indUnk,Sagittarius,A,12
1897606,male,15,Student,Taurus,A,197
3551081,female,17,Student,Sagittarius,A,20
3718164,female,14,Student,Leo,A,4
4138273,female,24,Student,Libra,B,7
4312824,female,17,Education,Sagittarius,A,1
3992041,female,26,Non-Profit,Scorpio,B,27
3800939,male,13,indUnk,Libra,A,4
2819879,male,24,Technology,Capricorn,B,252
1748260,female,16,Student,Libra,A,90
4191708,female,23,Manufacturing,Pisces,B,35
